host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
102,29,none,1,10,1/10,10
102,29,trans,1,10,1/10,10
11,116,none,1,10,1/10,10
11,116,trans,9,10,9/10,10
11,149,trans,10,10,10/10,10
11,29,trans,9,10,9/10,9
11,36,trans,8,10,8/10,8
11,361,trans,10,10,10/10,10
11,459,none,3,10,3/10,10
11,459,trans,7,10,7/10,10
11,503,complex,1,10,1/10,10
11,503,trans,9,10,9/10,10
11,534,none,10,10,10/10,10
11,584,none,10,10,10/10,10
11,598,none,1,10,1/10,8
11,598,trans,7,10,7/10,8
11,628,trans,8,10,8/10,8
11,772,none,10,10,10/10,10
11,80,trans,10,10,10/10,10
11,879,trans,10,10,10/10,10
116,310,trans,10,10,10/10,10
116,462,none,3,10,3/10,10
116,462,trans,7,10,7/10,10
116,598,none,8,10,8/10,10
116,598,trans,2,10,2/10,10
116,968,trans,10,10,10/10,10
29,102,trans,8,10,8/10,10
36,628,none,6,10,6/10,10
36,628,trans,2,10,2/10,10
36,879,none,8,10,8/10,8
455,49,none,1,10,1/10,10
49,412,trans,10,10,10/10,10
49,455,trans,9,10,9/10,10
49,62,none,5,10,5/10,10
49,62,trans,5,10,5/10,10
534,584,none,10,10,10/10,10
534,772,none,10,10,10/10,10
534,900,trans,10,10,10/10,10
584,49,trans,10,10,10/10,10
584,567,trans,10,10,10/10,10
584,772,none,10,10,10/10,10
628,36,trans,2,10,2/10,10
628,879,none,7,10,7/10,7
