unique.split,parent.split,host,parent.host
BB44-SPLIT1,unassigned_region-SPLIT1,BB44,unassigned_region
BB45-SPLIT1,unassigned_region-SPLIT1,BB45,unassigned_region
BB42-SPLIT1,unassigned_region-SPLIT1,BB42,unassigned_region
BB45-SPLIT2,BB42-SPLIT1,BB45,BB42
BB44-SPLIT2,BB42-SPLIT1,BB44,BB42
BB44-SPLIT3,BB42-SPLIT1,BB44,BB42
BB29-SPLIT1,unassigned_region-SPLIT1,BB29,unassigned_region
BB45-SPLIT3,unassigned_region-SPLIT2,BB45,unassigned_region
BJ28-SPLIT2,unassigned_region-SPLIT2,BJ28,unassigned_region
BJ23-SPLIT1,BJ28-SPLIT2,BJ23,BJ28
BJ23-SPLIT2,BJ28-SPLIT2,BJ23,BJ28
BJ25-SPLIT1,BJ28-SPLIT2,BJ25,BJ28
BJ25-SPLIT2,BJ28-SPLIT2,BJ25,BJ28
BJ28-SPLIT1,BJ25-SPLIT2,BJ28,BJ25
BJ25-SPLIT3,BJ28-SPLIT2,BJ25,BJ28
BJ23-SPLIT3,BJ28-SPLIT2,BJ23,BJ28
BJ23-SPLIT4,BJ28-SPLIT2,BJ23,BJ28
BJ25-SPLIT4,BJ28-SPLIT2,BJ25,BJ28
BJ23-SPLIT5,BJ28-SPLIT2,BJ23,BJ28
BJ25-SPLIT5,BJ30,BJ25,BJ30
BJ30,BJ28-SPLIT2,BJ30,BJ28
AQ16-SPLIT1,unassigned_region-SPLIT2,AQ16,unassigned_region
AQ25,unassigned_region-SPLIT2,AQ25,unassigned_region
AI004-SPLIT9,AQ25,AI004,AQ25
AI007-SPLIT1,AI283,AI007,AI283
AI283,unassigned_region-SPLIT3,AI283,unassigned_region
AI201-SPLIT1,AI283,AI201,AI283
AI007-SPLIT2,AI283,AI007,AI283
AI007-SPLIT3,AI283,AI007,AI283
AI201-SPLIT2,AI283,AI201,AI283
AI201-SPLIT3,AI283,AI201,AI283
AI003-SPLIT1,AI283,AI003,AI283
AI007-SPLIT4,unassigned_region-SPLIT4,AI007,unassigned_region
AI004-SPLIT1,unassigned_region-SPLIT4,AI004,unassigned_region
AI003-SPLIT2,AI283,AI003,AI283
AI003-SPLIT3,AI283,AI003,AI283
AI004-SPLIT7,AI283,AI004,AI283
AI201-SPLIT4,AI004-SPLIT7,AI201,AI004
AI002-SPLIT1,AI004-SPLIT7,AI002,AI004
AI142-SPLIT1,AI004-SPLIT7,AI142,AI004
AI142-SPLIT2,AI004-SPLIT7,AI142,AI004
AI202-SPLIT1,AI002-SPLIT2,AI202,AI002
AI003-SPLIT4,AI002-SPLIT2,AI003,AI002
AI002-SPLIT2,AI004-SPLIT7,AI002,AI004
AI142-SPLIT3,AI002-SPLIT2,AI142,AI002
AI002-SPLIT3,AI004-SPLIT7,AI002,AI004
AI002-SPLIT5,unassigned_region-SPLIT5,AI002,unassigned_region
AI202-SPLIT2,unassigned_region-SPLIT6,AI202,unassigned_region
AI142-SPLIT4,unassigned_region-SPLIT6,AI142,unassigned_region
AI004-SPLIT2,unassigned_region-SPLIT6,AI004,unassigned_region
AI005-SPLIT1,AI004-SPLIT2,AI005,AI004
AI002-SPLIT4,AI004-SPLIT2,AI002,AI004
AI202-SPLIT3,AI002-SPLIT5,AI202,AI002
AI142-SPLIT5,AI002-SPLIT5,AI142,AI002
AI004-SPLIT3,unassigned_region-SPLIT7,AI004,unassigned_region
AI003-SPLIT5,unassigned_region-SPLIT7,AI003,unassigned_region
AI005-SPLIT2,unassigned_region-SPLIT8,AI005,unassigned_region
AI142-SPLIT6,unassigned_region-SPLIT8,AI142,unassigned_region
AI202-SPLIT4,AI002-SPLIT5,AI202,AI002
AI003-SPLIT6,AI002-SPLIT5,AI003,AI002
AI202-SPLIT5,AI002-SPLIT5,AI202,AI002
AI003-SPLIT7,unassigned_region-SPLIT5,AI003,unassigned_region
AI142-SPLIT7,AI004-SPLIT7,AI142,AI004
AI002-SPLIT6,AI004-SPLIT7,AI002,AI004
AI005-SPLIT3,AI004-SPLIT7,AI005,AI004
AI004-SPLIT4,unassigned_region-SPLIT9,AI004,unassigned_region
AI107-SPLIT1,AI004-SPLIT4,AI107,AI004
AI001-SPLIT1,unassigned_region-SPLIT10,AI001,unassigned_region
AI005-SPLIT4,unassigned_region-SPLIT10,AI005,unassigned_region
AI201-SPLIT5,AI004-SPLIT4,AI201,AI004
AI102-SPLIT1,unassigned_region-SPLIT11,AI102,unassigned_region
AI052-SPLIT1,AI105,AI052,AI105
AI105,unassigned_region-SPLIT11,AI105,unassigned_region
AI052-SPLIT2,AI105,AI052,AI105
AI052-SPLIT3,AI105,AI052,AI105
AI052-SPLIT4,AI105,AI052,AI105
AI052-SPLIT5,unassigned_region-SPLIT11,AI052,unassigned_region
AI102-SPLIT2,AI004-SPLIT4,AI102,AI004
AI001-SPLIT2,AI004-SPLIT4,AI001,AI004
AI002-SPLIT7,AI004-SPLIT4,AI002,AI004
AI201-SPLIT6,AI004-SPLIT4,AI201,AI004
AI102-SPLIT4,AI004-SPLIT4,AI102,AI004
AI107-SPLIT2,AI102-SPLIT4,AI107,AI102
AI001-SPLIT3,AI102-SPLIT4,AI001,AI102
AI002-SPLIT8,AI001-SPLIT3,AI002,AI001
AI102-SPLIT3,unassigned_region-SPLIT12,AI102,unassigned_region
AI005-SPLIT5,unassigned_region-SPLIT12,AI005,unassigned_region
AI107-SPLIT3,AI005-SPLIT5,AI107,AI005
AI107-SPLIT4,unassigned_region-SPLIT12,AI107,unassigned_region
AI002-SPLIT9,AI001-SPLIT3,AI002,AI001
AI001-SPLIT4,unassigned_region-SPLIT9,AI001,unassigned_region
AI002-SPLIT11,AI004-SPLIT7,AI002,AI004
AI001-SPLIT5,AI002-SPLIT11,AI001,AI002
AI004-SPLIT5,AI002-SPLIT11,AI004,AI002
AI004-SPLIT6,AI005-SPLIT6,AI004,AI005
AI005-SPLIT6,unassigned_region-SPLIT13,AI005,unassigned_region
AI107-SPLIT5,AI005-SPLIT6,AI107,AI005
AI002-SPLIT10,AI005-SPLIT6,AI002,AI005
AI107-SPLIT6,unassigned_region-SPLIT13,AI107,unassigned_region
AI107-SPLIT7,AI002-SPLIT11,AI107,AI002
AI007-SPLIT5,AI283,AI007,AI283
AI007-SPLIT6,AI283,AI007,AI283
AI003-SPLIT8,unassigned_region-SPLIT3,AI003,unassigned_region
AI107-SPLIT8,AI004-SPLIT9,AI107,AI004
AI004-SPLIT8,AI107-SPLIT8,AI004,AI107
AI240-SPLIT1,AI107-SPLIT8,AI240,AI107
AI240-SPLIT2,AI004-SPLIT9,AI240,AI004
AI240-SPLIT3,AI004-SPLIT9,AI240,AI004
AQ89-SPLIT1,AQ4-SPLIT4,AQ89,AQ4
AQ4-SPLIT4,AQ25,AQ4,AQ25
AQ6,unassigned_region-SPLIT15,AQ6,unassigned_region
AQ89-SPLIT2,unassigned_region-SPLIT15,AQ89,unassigned_region
AQ13-SPLIT1,unassigned_region-SPLIT16,AQ13,unassigned_region
AQ4-SPLIT1,unassigned_region-SPLIT16,AQ4,unassigned_region
AQ89-SPLIT3,AQ4-SPLIT1,AQ89,AQ4
AQ92-SPLIT1,unassigned_region-SPLIT16,AQ92,unassigned_region
AQ13-SPLIT2,AQ92-SPLIT1,AQ13,AQ92
AQ4-SPLIT2,AQ92-SPLIT1,AQ4,AQ92
AQ90-SPLIT1,AQ4-SPLIT2,AQ90,AQ4
AQ90-SPLIT2,unassigned_region-SPLIT14,AQ90,unassigned_region
AQ89-SPLIT4,unassigned_region-SPLIT14,AQ89,unassigned_region
AQ28-SPLIT1,AQ4-SPLIT4,AQ28,AQ4
AQ28-SPLIT2,AQ4-SPLIT4,AQ28,AQ4
AQ13-SPLIT3,AQ4-SPLIT4,AQ13,AQ4
AQ90-SPLIT4,unassigned_region-SPLIT17,AQ90,unassigned_region
AQ90-SPLIT3,AQ4-SPLIT3,AQ90,AQ4
AQ4-SPLIT3,AQ90-SPLIT4,AQ4,AQ90
AQ13-SPLIT4,unassigned_region-SPLIT17,AQ13,unassigned_region
AQ90-SPLIT5,AQ4-SPLIT4,AQ90,AQ4
AQ92-SPLIT2,AQ4-SPLIT4,AQ92,AQ4
AQ90-SPLIT6,AQ4-SPLIT4,AQ90,AQ4
AQ92-SPLIT3,AQ4-SPLIT4,AQ92,AQ4
AQ28-SPLIT3,AQ4-SPLIT4,AQ28,AQ4
AQ16-SPLIT2,AQ4-SPLIT4,AQ16,AQ4
AQ28-SPLIT4,AQ4-SPLIT4,AQ28,AQ4
AQ16-SPLIT3,AQ4-SPLIT4,AQ16,AQ4
AQ92-SPLIT4,AQ4-SPLIT4,AQ92,AQ4
AQ92-SPLIT5,AQ4-SPLIT4,AQ92,AQ4
AQ13-SPLIT5,AQ4-SPLIT4,AQ13,AQ4
AQ90-SPLIT7,AQ4-SPLIT4,AQ90,AQ4
AC123,AC124-SPLIT7,AC123,AC124
AC124-SPLIT1,AC123,AC124,AC123
AC124-SPLIT2,AC123,AC124,AC123
AC124-SPLIT7,unassigned_region-SPLIT2,AC124,unassigned_region
AC121-SPLIT1,AC124-SPLIT7,AC121,AC124
AC124-SPLIT3,AC122,AC124,AC122
AC122,AC124-SPLIT7,AC122,AC124
AC121-SPLIT2,AC122,AC121,AC122
AC124-SPLIT4,AC122,AC124,AC122
AC124-SPLIT5,AC122,AC124,AC122
AC121-SPLIT3,AC122,AC121,AC122
AC124-SPLIT6,AC122,AC124,AC122
BC46,unassigned_region-SPLIT2,BC46,unassigned_region
BC30-SPLIT1,BC46,BC30,BC46
BC30-SPLIT2,BC46,BC30,BC46
BB45-SPLIT4,BB29-SPLIT1,BB45,BB29
BB41-SPLIT1,BB29-SPLIT1,BB41,BB29
BB31-SPLIT1,BB41-SPLIT1,BB31,BB41
BB45-SPLIT5,BB29-SPLIT1,BB45,BB29
BB41-SPLIT2,BB29-SPLIT1,BB41,BB29
BB1-SPLIT1,BB31-SPLIT2,BB1,BB31
BB31-SPLIT2,unassigned_region-SPLIT1,BB31,unassigned_region
BB1-SPLIT2,BB31-SPLIT2,BB1,BB31
BB1-SPLIT3,BB31-SPLIT2,BB1,BB31
BB1-SPLIT4,BB31-SPLIT2,BB1,BB31
BB1-SPLIT5,BB31-SPLIT2,BB1,BB31
BB1-SPLIT6,BB31-SPLIT2,BB1,BB31
BB41-SPLIT3,BB31-SPLIT2,BB41,BB31
BB29-SPLIT2,BB31-SPLIT2,BB29,BB31
