unique.split,parent.split,host,parent.host
628,11,628,11
36,628,36,628
80,11,80,11
11,unassigned_region-SPLIT1,11,unassigned_region
361,11,361,11
149,11,149,11
29,11,29,11
102,29,102,29
879,unassigned_region-SPLIT2,879,unassigned_region
462,116,462,116
116,unassigned_region-SPLIT2,116,unassigned_region
968,116,968,116
310,116,310,116
598,unassigned_region-SPLIT2,598,unassigned_region
503,11,503,11
459,unassigned_region-SPLIT1,459,unassigned_region
534,unassigned_region-SPLIT1,534,unassigned_region
900,534,900,534
772,unassigned_region-SPLIT1,772,unassigned_region
584,unassigned_region-SPLIT1,584,unassigned_region
49,584,49,584
455,49,455,49
412,49,412,49
62,49,62,49
567,584,567,584
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,11,unassigned_region,11
