host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
112,544,complex,2,10,2/10,9
112,544,none,5,10,5/10,9
112,566,trans,10,10,10/10,10
112,852,none,2,10,2/10,8
112,852,trans,2,10,2/10,8
117,994,complex,1,10,1/10,10
369,344,trans,10,10,10/10,10
369,852,complex,2,10,2/10,8
369,852,none,1,10,1/10,8
369,994,none,7,10,7/10,10
385,544,complex,7,10,7/10,10
385,544,none,1,10,1/10,10
493,544,complex,1,10,1/10,10
544,112,trans,2,10,2/10,9
544,385,trans,2,10,2/10,10
544,493,trans,9,10,9/10,10
544,852,complex,4,10,4/10,10
544,852,none,4,10,4/10,10
544,852,trans,2,10,2/10,10
544,902,complex,1,10,1/10,8
544,902,trans,7,10,7/10,8
544,964,complex,4,10,4/10,10
544,964,trans,6,10,6/10,10
606,852,complex,2,10,2/10,10
683,994,complex,1,10,1/10,10
746,902,complex,5,10,5/10,10
746,902,trans,1,10,1/10,10
852,112,trans,4,10,4/10,8
852,369,trans,5,10,5/10,8
852,606,trans,8,10,8/10,10
852,994,trans,9,10,9/10,10
902,746,trans,4,10,4/10,10
994,117,trans,9,10,9/10,10
994,369,trans,3,10,3/10,10
994,683,trans,9,10,9/10,10
994,852,trans,1,10,1/10,10
