host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
141,226,trans,10,10,10/10,10
154,356,trans,10,10,10/10,10
177,240,none,10,10,10/10,10
247,105,trans,10,10,10/10,10
247,905,none,5,10,5/10,10
247,905,trans,5,10,5/10,10
247,907,none,5,10,5/10,9
247,907,trans,4,10,4/10,9
265,349,none,6,10,6/10,6
265,43,none,7,10,7/10,7
265,65,none,7,10,7/10,7
265,776,none,9,10,9/10,9
265,990,none,7,10,7/10,10
273,43,complex,1,10,1/10,10
273,582,none,9,10,9/10,10
273,582,trans,1,10,1/10,10
273,788,complex,1,10,1/10,10
273,788,trans,9,10,9/10,10
273,874,none,8,10,8/10,9
273,874,trans,1,10,1/10,9
308,505,complex,2,10,2/10,10
34,177,trans,10,10,10/10,10
34,240,trans,10,10,10/10,10
34,65,none,6,10,6/10,6
34,75,trans,10,10,10/10,10
34,82,trans,10,10,10/10,10
34,937,trans,10,10,10/10,10
34,990,none,5,10,5/10,10
349,43,none,8,10,8/10,8
349,619,complex,2,10,2/10,10
349,619,none,3,10,3/10,10
349,619,trans,3,10,3/10,10
349,776,none,6,10,6/10,6
349,990,none,8,10,8/10,8
39,905,complex,1,10,1/10,10
413,368,trans,10,10,10/10,10
413,637,trans,10,10,10/10,10
43,273,trans,9,10,9/10,10
43,505,trans,10,10,10/10,10
43,53,none,1,10,1/10,10
43,53,trans,9,10,9/10,10
43,582,trans,9,10,9/10,9
43,619,none,6,10,6/10,6
43,65,none,6,10,6/10,6
43,776,none,7,10,7/10,7
43,874,trans,9,10,9/10,9
43,896,complex,1,10,1/10,10
43,896,none,1,10,1/10,10
43,896,trans,8,10,8/10,10
43,990,complex,1,10,1/10,10
43,990,none,9,10,9/10,10
439,896,complex,1,10,1/10,10
505,308,trans,8,10,8/10,10
505,413,trans,10,10,10/10,10
57,141,trans,10,10,10/10,10
57,154,trans,10,10,10/10,10
57,41,trans,10,10,10/10,10
57,877,complex,3,10,3/10,10
57,877,trans,7,10,7/10,10
582,56,trans,10,10,10/10,10
582,57,trans,10,10,10/10,10
582,71,trans,10,10,10/10,10
582,874,none,9,10,9/10,9
619,349,trans,2,10,2/10,10
619,990,none,6,10,6/10,7
65,247,trans,10,10,10/10,10
65,776,none,7,10,7/10,7
65,990,none,6,10,6/10,10
71,424,trans,10,10,10/10,10
776,132,trans,10,10,10/10,10
776,990,none,7,10,7/10,10
788,116,trans,10,10,10/10,10
896,439,trans,9,10,9/10,10
905,235,trans,10,10,10/10,10
905,39,trans,9,10,9/10,10
905,907,none,8,10,8/10,9
905,907,trans,1,10,1/10,9
907,981,trans,10,10,10/10,10
990,265,trans,3,10,3/10,10
990,34,trans,5,10,5/10,10
990,619,trans,1,10,1/10,7
990,65,trans,4,10,4/10,10
990,776,trans,3,10,3/10,10
