unique.split,parent.split,host,parent.host
156,unassigned_region-SPLIT1,156,unassigned_region
943,unassigned_region-SPLIT1,943,unassigned_region
45,unassigned_region-SPLIT1,45,unassigned_region
13,unassigned_region-SPLIT1,13,unassigned_region
8,13,8,13
831,13,831,13
132,13,132,13
935,unassigned_region-SPLIT2,935,unassigned_region
436,unassigned_region-SPLIT2,436,unassigned_region
595,13,595,13
462,13,462,13
806,462,806,462
995,806,995,806
422,32,422,32
32,11,32,11
397,32,397,32
634,32,634,32
290,32,290,32
715,11,715,11
136,61,136,61
840,136,840,136
61,11,61,11
11,unassigned_region-SPLIT1,11,unassigned_region
736,11,736,11
917,11,917,11
488,11,488,11
653,11,653,11
94,653,94,653
703,11,703,11
41,11,41,11
95,unassigned_region-SPLIT3,95,unassigned_region
101,unassigned_region-SPLIT3,101,unassigned_region
323,101,323,101
10,unassigned_region-SPLIT3,10,unassigned_region
187,10,187,10
84,10,84,10
38,11,38,11
141,38,141,38
339,unassigned_region-SPLIT1,339,unassigned_region
877,unassigned_region-SPLIT1,877,unassigned_region
500,unassigned_region-SPLIT1,500,unassigned_region
814,500,814,500
254,unassigned_region-SPLIT5,254,unassigned_region
357,unassigned_region-SPLIT5,357,unassigned_region
63,unassigned_region-SPLIT5,63,unassigned_region
0,unassigned_region-SPLIT4,0,unassigned_region
668,0,668,0
464,0,464,0
825,unassigned_region-SPLIT6,825,unassigned_region
60,unassigned_region-SPLIT6,60,unassigned_region
702,60,702,60
17,unassigned_region-SPLIT6,17,unassigned_region
186,0,186,0
330,unassigned_region-SPLIT7,330,unassigned_region
827,unassigned_region-SPLIT7,827,unassigned_region
377,186,377,186
762,186,762,186
423,unassigned_region-SPLIT8,423,unassigned_region
337,unassigned_region-SPLIT8,337,unassigned_region
511,0,511,0
730,unassigned_region-SPLIT4,730,unassigned_region
292,unassigned_region-SPLIT1,292,unassigned_region
980,292,980,292
229,unassigned_region-SPLIT9,229,unassigned_region
577,unassigned_region-SPLIT9,577,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,13,unassigned_region,13
unassigned_region-SPLIT3,11,unassigned_region,11
unassigned_region-SPLIT4,500,unassigned_region,500
unassigned_region-SPLIT5,0,unassigned_region,0
unassigned_region-SPLIT6,0,unassigned_region,0
unassigned_region-SPLIT7,186,unassigned_region,186
unassigned_region-SPLIT8,0,unassigned_region,0
unassigned_region-SPLIT9,292,unassigned_region,292
